ts_utc;kind;side;price_hint;range_id;message_id;confidence;signal_number
2025-07-16T07:29:57Z;range_close;;;2025-07-16-msg9261;9267;0.95;
2025-07-16T07:36:56Z;range_open;BUY;;2025-07-16-msg9268;9268;0.9;3337
2025-07-16T08:09:18Z;range_close;;;2025-07-16-msg9268;9275;0.95;
2025-07-16T08:13:01Z;range_open;SELL;;2025-07-16-msg9277;9277;0.9;3342
2025-07-16T09:24:28Z;range_close;;;2025-07-16-msg9277;9286;0.95;
2025-07-16T09:40:43Z;range_open;SELL;;2025-07-16-msg9288;9288;0.9;3340
2025-07-16T10:26:40Z;range_close;;;2025-07-16-msg9288;9293;0.95;
2025-07-16T10:59:59Z;range_open;BUY;;2025-07-16-msg9295;9295;0.9;3334
2025-07-16T11:18:26Z;range_close;;;2025-07-16-msg9295;9305;0.95;
2025-07-16T13:04:27Z;range_open;SELL;;2025-07-16-msg9307;9307;0.9;3335
2025-07-16T13:29:30Z;range_close;;;2025-07-16-msg9307;9313;0.95;
2025-07-16T13:47:47Z;range_open;BUY;;2025-07-16-msg9315;9315;0.9;3325
2025-07-16T13:59:54Z;range_close;;;2025-07-16-msg9315;9321;0.95;
2025-07-17T06:43:41Z;range_open;BUY;;2025-07-17-msg9328;9328;0.9;3329
2025-07-17T06:52:08Z;range_close;;;2025-07-17-msg9328;9340;0.95;
2025-07-17T07:07:08Z;range_open;BUY;;2025-07-17-msg9342;9342;0.9;3333
2025-07-17T07:12:08Z;range_close;;;2025-07-17-msg9342;9347;0.95;
2025-07-17T07:23:25Z;range_open;BUY;;2025-07-17-msg9349;9349;0.9;3329
2025-07-17T08:17:41Z;range_close;;;2025-07-17-msg9349;9355;0.95;
2025-07-17T09:39:10Z;range_open;BUY;;2025-07-17-msg9357;9357;0.9;3328
2025-07-17T10:33:13Z;range_close;;;2025-07-17-msg9357;9363;0.95;
2025-07-17T10:35:21Z;range_open;SELL;;2025-07-17-msg9365;9365;0.9;3329
2025-07-17T11:01:13Z;range_close;;;2025-07-17-msg9365;9379;0.95;
2025-07-17T12:33:39Z;range_open;BUY;;2025-07-17-msg9381;9381;0.9;3313
2025-07-17T12:35:23Z;range_close;;;2025-07-17-msg9381;9388;0.95;
2025-07-17T12:41:01Z;range_open;BUY;;2025-07-17-msg9390;9390;0.9;3314
2025-07-17T12:58:38Z;range_close;;;2025-07-17-msg9390;9402;0.95;
2025-07-21T07:46:08Z;range_open;SELL;;2025-07-21-msg9418;9418;0.9;3366
2025-07-21T08:36:16Z;range_close;;;2025-07-21-msg9418;9423;0.95;
2025-07-21T10:10:13Z;range_open;SELL;;2025-07-21-msg9425;9425;0.9;3367
2025-07-21T11:04:14Z;range_close;;;2025-07-21-msg9425;9430;0.95;
2025-07-22T08:13:11Z;range_open;SELL;;2025-07-22-msg9440;9440;0.9;3388
2025-07-22T09:46:45Z;range_close;;;2025-07-22-msg9440;9451;0.95;
2025-07-22T11:43:47Z;range_open;SELL;;2025-07-22-msg9455;9455;0.9;3389
2025-07-22T19:12:10Z;range_close;;;2025-07-22-msg9455;9459;0.95;
2025-07-23T07:10:57Z;range_open;SELL;;2025-07-23-msg9465;9465;0.9;3428
2025-07-23T07:43:46Z;range_close;;;2025-07-23-msg9465;9473;0.95;
2025-07-23T08:25:09Z;range_open;SELL;;2025-07-23-msg9475;9475;0.9;3426
2025-07-23T10:05:06Z;range_close;;;2025-07-23-msg9475;9480;0.95;
2025-07-23T10:16:55Z;range_open;BUY;;2025-07-23-msg9483;9483;0.9;3424
2025-07-23T11:29:44Z;range_close;;;2025-07-23-msg9483;9491;0.95;
2025-07-23T16:24:59Z;range_open;BUY;;2025-07-23-msg9494;9494;0.9;3385
2025-07-23T16:40:34Z;range_close;;;2025-07-23-msg9494;9511;0.95;
2025-07-24T06:31:19Z;range_open;BUY;;2025-07-24-msg9517;9517;0.9;3372
2025-07-24T06:36:02Z;range_close;;;2025-07-24-msg9517;9525;0.95;
2025-07-24T07:51:26Z;range_open;BUY;;2025-07-24-msg9527;9527;0.9;3370
2025-07-24T08:21:28Z;range_close;;;2025-07-24-msg9527;9533;0.95;
2025-07-24T09:18:21Z;range_open;BUY;;2025-07-24-msg9537;9537;0.9;3365
2025-07-24T10:45:10Z;range_close;;;2025-07-24-msg9537;9545;0.95;
2025-07-24T12:51:09Z;range_open;BUY;;2025-07-24-msg9548;9548;0.9;3354
2025-07-24T13:08:34Z;range_close;;;2025-07-24-msg9548;9560;0.95;
2025-07-24T14:38:30Z;range_open;SELL;;2025-07-24-msg9562;9562;0.9;3376
2025-07-24T14:54:40Z;range_close;;;2025-07-24-msg9562;9566;0.95;
2025-07-25T07:36:57Z;range_open;BUY;;2025-07-25-msg9573;9573;0.9;3355
2025-07-25T13:35:36Z;range_close;;;2025-07-25-msg9573;9577;0.95;
2025-07-28T08:41:54Z;range_open;BUY;;2025-07-28-msg9585;9585;0.9;3333
2025-07-28T09:20:05Z;range_close;;;2025-07-28-msg9585;9594;0.95;
2025-07-28T09:57:39Z;range_open;SELL;;2025-07-28-msg9596;9596;0.9;3337
2025-07-28T10:42:32Z;range_close;;;2025-07-28-msg9596;9603;0.95;
2025-07-28T12:13:44Z;range_open;BUY;;2025-07-28-msg9607;9607;0.9;3333
2025-07-28T13:02:44Z;range_close;;;2025-07-28-msg9607;9611;0.95;
2025-07-28T13:46:32Z;range_open;BUY;;2025-07-28-msg9613;9613;0.9;3319
2025-07-28T14:33:59Z;range_close;;;2025-07-28-msg9613;9617;0.95;
2025-07-29T07:08:28Z;range_open;BUY;;2025-07-29-msg9623;9623;0.9;3315
2025-07-29T08:09:44Z;range_close;;;2025-07-29-msg9623;9647;0.95;
2025-07-29T08:13:05Z;range_open;SELL;;2025-07-29-msg9648;9648;0.9;3326
2025-07-29T09:03:43Z;range_close;;;2025-07-29-msg9648;9657;0.95;
2025-07-29T10:37:35Z;range_open;SELL;;2025-07-29-msg9659;9659;0.9;3326
2025-07-29T11:00:37Z;range_close;;;2025-07-29-msg9659;9667;0.95;
2025-07-29T11:02:40Z;range_open;BUY;;2025-07-29-msg9669;9669;0.9;3320
2025-07-29T11:25:24Z;range_close;;;2025-07-29-msg9669;9673;0.95;
2025-07-29T13:38:38Z;range_open;BUY;;2025-07-29-msg9675;9675;0.9;3314
2025-07-29T13:47:07Z;range_close;;;2025-07-29-msg9675;9687;0.95;
2025-07-29T14:46:04Z;range_open;SELL;;2025-07-29-msg9689;9689;0.9;3327
2025-07-29T15:01:53Z;range_close;;;2025-07-29-msg9689;9694;0.95;
2025-07-30T07:05:49Z;range_open;SELL;;2025-07-30-msg9702;9702;0.9;3330
2025-07-30T07:31:05Z;range_close;;;2025-07-30-msg9702;9712;0.95;
2025-07-30T07:49:22Z;range_open;SELL;;2025-07-30-msg9714;9714;0.9;3329
2025-07-30T09:35:29Z;range_close;;;2025-07-30-msg9714;9718;0.95;
2025-07-30T09:45:18Z;range_open;BUY;;2025-07-30-msg9721;9721;0.9;3331
2025-07-30T09:58:59Z;range_close;;;2025-07-30-msg9721;9728;0.95;
2025-07-30T10:05:05Z;range_open;SELL;;2025-07-30-msg9730;9730;0.9;3332
2025-07-30T10:14:49Z;range_close;;;2025-07-30-msg9730;9738;0.95;
2025-07-30T10:17:55Z;range_open;SELL;;2025-07-30-msg9740;9740;0.9;3328
2025-07-30T10:33:56Z;range_close;;;2025-07-30-msg9740;9744;0.95;
2025-07-30T11:19:23Z;range_open;SELL;;2025-07-30-msg9746;9746;0.9;3327
2025-07-30T11:32:17Z;range_close;;;2025-07-30-msg9746;9748;0.95;
2025-07-30T12:53:38Z;range_open;BUY;;2025-07-30-msg9750;9750;0.9;3315
2025-07-30T16:55:50Z;range_close;;;2025-07-30-msg9750;9760;0.95;
2025-07-31T07:46:37Z;range_open;SELL;;2025-07-31-msg9767;9767;0.9;3308
2025-07-31T07:59:24Z;range_close;;;2025-07-31-msg9767;9777;0.95;
2025-07-31T08:04:02Z;range_open;BUY;;2025-07-31-msg9779;9779;0.9;3306
2025-07-31T08:10:00Z;range_close;;;2025-07-31-msg9779;9784;0.95;
2025-07-31T08:19:59Z;range_open;SELL;;2025-07-31-msg9786;9786;0.9;3313
2025-07-31T08:40:27Z;range_close;;;2025-07-31-msg9786;9793;0.95;
2025-07-31T09:31:49Z;range_open;BUY;;2025-07-31-msg9795;9795;0.9;3307
2025-07-31T11:11:03Z;range_close;;;2025-07-31-msg9795;9805;0.95;
2025-07-31T12:41:11Z;range_open;SELL;;2025-07-31-msg9808;9808;0.9;3309
2025-07-31T12:51:46Z;range_close;;;2025-07-31-msg9808;9812;0.95;
2025-07-31T13:01:51Z;range_open;SELL;;2025-07-31-msg9814;9814;0.9;3307
2025-07-31T13:04:31Z;range_close;;;2025-07-31-msg9814;9818;0.95;
2025-07-31T13:54:39Z;range_open;BUY;;2025-07-31-msg9820;9820;0.9;3303
2025-07-31T13:56:00Z;range_close;;;2025-07-31-msg9820;9822;0.95;
2025-07-31T13:56:30Z;range_open;BUY;;2025-07-31-msg9824;9824;0.9;3302
2025-07-31T14:05:11Z;range_close;;;2025-07-31-msg9824;9828;0.95;
2025-08-01T08:57:01Z;range_open;SELL;;2025-08-01-msg9833;9833;0.9;3292
2025-08-01T09:56:05Z;range_close;;;2025-08-01-msg9833;9836;0.95;
2025-08-01T10:51:52Z;range_open;SELL;;2025-08-01-msg9838;9838;0.9;3298
2025-08-01T10:58:10Z;range_close;;;2025-08-01-msg9838;9842;0.95;
2025-08-01T12:35:39Z;range_open;SELL;;2025-08-01-msg9844;9844;0.9;3330
2025-08-01T20:20:01Z;range_close;;;2025-08-01-msg9844;9850;0.95;
2025-08-04T09:19:42Z;range_open;SELL;;2025-08-04-msg9863;9863;0.9;3360
2025-08-04T10:21:17Z;range_close;;;2025-08-04-msg9863;9875;0.95;
2025-08-04T11:04:41Z;range_open;SELL;;2025-08-04-msg9877;9877;0.9;3360
2025-08-04T12:30:39Z;range_close;;;2025-08-04-msg9877;9879;0.95;
2025-08-04T12:34:15Z;range_open;BUY;;2025-08-04-msg9883;9883;0.9;3362
2025-08-04T12:52:38Z;range_close;;;2025-08-04-msg9883;9894;0.95;
2025-08-04T13:17:01Z;range_open;SELL;;2025-08-04-msg9897;9897;0.9;3375
2025-08-04T14:07:45Z;range_close;;;2025-08-04-msg9897;9905;0.95;
2025-08-05T07:03:55Z;range_open;BUY;;2025-08-05-msg9910;9910;0.9;3367
2025-08-05T07:22:41Z;range_close;;;2025-08-05-msg9910;9920;0.95;
2025-08-05T07:26:49Z;range_open;SELL;;2025-08-05-msg9922;9922;0.9;3373
2025-08-05T08:08:42Z;range_close;;;2025-08-05-msg9922;9932;0.95;
2025-08-05T08:15:08Z;range_open;SELL;;2025-08-05-msg9934;9934;0.9;3372
2025-08-05T08:52:33Z;range_close;;;2025-08-05-msg9934;9946;0.95;
2025-08-05T09:07:15Z;range_open;BUY;;2025-08-05-msg9948;9948;0.9;3365
2025-08-05T09:49:54Z;range_close;;;2025-08-05-msg9948;9950;0.95;
2025-08-05T09:53:08Z;range_open;BUY;;2025-08-05-msg9952;9952;0.9;3362
2025-08-05T12:26:47Z;range_close;;;2025-08-05-msg9952;9954;0.95;
2025-08-05T12:35:46Z;range_open;SELL;;2025-08-05-msg9956;9956;0.9;3364
2025-08-05T16:29:21Z;range_close;;;2025-08-05-msg9956;9960;0.95;
2025-08-06T07:05:53Z;range_open;BUY;;2025-08-06-msg9964;9964;0.9;3373
2025-08-06T07:39:51Z;range_close;;;2025-08-06-msg9964;9966;0.95;
2025-08-06T07:42:08Z;range_open;SELL;;2025-08-06-msg9967;9967;0.9;3374
2025-08-06T08:11:07Z;range_close;;;2025-08-06-msg9967;9981;0.95;
2025-08-06T08:31:24Z;range_open;BUY;;2025-08-06-msg9983;9983;0.9;3366
2025-08-06T09:06:32Z;range_close;;;2025-08-06-msg9983;9985;0.95;
2025-08-06T09:46:09Z;range_open;BUY;;2025-08-06-msg9988;9988;0.9;3362
2025-08-06T10:14:55Z;range_close;;;2025-08-06-msg9988;9991;0.95;
2025-08-06T10:31:37Z;range_open;SELL;;2025-08-06-msg9993;9993;0.9;3363
2025-08-06T10:46:56Z;range_close;;;2025-08-06-msg9993;9999;0.95;
2025-08-06T12:21:39Z;range_open;BUY;;2025-08-06-msg10001;10001;0.9;3362
2025-08-06T12:31:06Z;range_close;;;2025-08-06-msg10001;10007;0.95;
2025-08-06T12:35:46Z;range_open;BUY;;2025-08-06-msg10009;10009;0.9;3362
2025-08-06T12:48:26Z;range_close;;;2025-08-06-msg10009;10017;0.95;
2025-08-06T13:16:01Z;range_open;SELL;;2025-08-06-msg10019;10019;0.9;3369
2025-08-06T13:31:25Z;range_close;;;2025-08-06-msg10019;10021;0.95;
2025-08-07T07:01:26Z;range_open;SELL;;2025-08-07-msg10027;10027;0.9;3387
2025-08-07T08:05:41Z;range_close;;;2025-08-07-msg10027;10029;0.95;
2025-08-07T08:07:58Z;range_open;BUY;;2025-08-07-msg10033;10033;0.9;3382
2025-08-07T08:09:33Z;range_close;;;2025-08-07-msg10033;10039;0.95;
2025-08-07T08:21:06Z;range_open;BUY;;2025-08-07-msg10041;10041;0.9;3375
2025-08-07T08:37:08Z;range_close;;;2025-08-07-msg10041;10051;0.95;
2025-08-07T09:34:58Z;range_open;BUY;;2025-08-07-msg10053;10053;0.9;3373
2025-08-07T09:46:14Z;range_close;;;2025-08-07-msg10053;10066;0.95;
2025-08-07T10:41:03Z;range_open;SELL;;2025-08-07-msg10068;10068;0.9;3376
2025-08-07T10:54:53Z;range_close;;;2025-08-07-msg10068;10076;0.95;
2025-08-08T08:51:41Z;range_open;BUY;;2025-08-08-msg10082;10082;0.9;3395
2025-08-08T09:19:25Z;range_close;;;2025-08-08-msg10082;10088;0.95;
2025-08-08T10:17:44Z;range_open;BUY;;2025-08-08-msg10090;10090;0.9;3394
2025-08-08T12:12:01Z;range_close;;;2025-08-08-msg10090;10092;0.95;
2025-08-08T12:31:29Z;range_open;SELL;;2025-08-08-msg10094;10094;0.9;3398
2025-08-08T12:48:50Z;range_close;;;2025-08-08-msg10094;10100;0.95;
2025-08-11T07:02:52Z;range_open;BUY;;2025-08-11-msg10109;10109;0.9;3363
2025-08-11T07:13:51Z;range_close;;;2025-08-11-msg10109;10111;0.95;
2025-08-11T07:39:26Z;range_open;BUY;;2025-08-11-msg10113;10113;0.9;3359
2025-08-11T07:45:49Z;range_close;;;2025-08-11-msg10113;10119;0.95;
2025-08-11T07:50:48Z;range_open;BUY;;2025-08-11-msg10121;10121;0.9;3357
2025-08-11T07:53:15Z;range_close;;;2025-08-11-msg10121;10127;0.95;
2025-08-11T09:05:54Z;range_open;BUY;;2025-08-11-msg10129;10129;0.9;3358
2025-08-11T09:31:51Z;range_close;;;2025-08-11-msg10129;10140;0.95;
2025-08-11T09:54:31Z;range_open;BUY;;2025-08-11-msg10142;10142;0.9;3353
2025-08-11T10:14:05Z;range_close;;;2025-08-11-msg10142;10154;0.95;
2025-08-11T10:20:01Z;range_open;SELL;;2025-08-11-msg10156;10156;0.9;3362
2025-08-11T11:09:02Z;range_close;;;2025-08-11-msg10156;10166;0.95;
2025-08-11T11:11:26Z;range_open;BUY;;2025-08-11-msg10168;10168;0.9;3354
2025-08-11T11:45:04Z;range_close;;;2025-08-11-msg10168;10170;0.95;
2025-08-12T07:39:48Z;range_open;SELL;;2025-08-12-msg10179;10179;0.9;3357
2025-08-12T07:47:07Z;range_close;;;2025-08-12-msg10179;10186;0.95;
2025-08-12T07:48:58Z;range_open;SELL;;2025-08-12-msg10188;10188;0.9;3356
2025-08-12T07:58:40Z;range_close;;;2025-08-12-msg10188;10194;0.95;
2025-08-12T08:09:29Z;range_open;SELL;;2025-08-12-msg10196;10196;0.9;3354
2025-08-12T08:31:10Z;range_close;;;2025-08-12-msg10196;10206;0.95;
2025-08-12T08:33:12Z;range_open;BUY;;2025-08-12-msg10208;10208;0.9;3348
2025-08-12T08:55:20Z;range_close;;;2025-08-12-msg10208;10210;0.95;
2025-08-12T10:21:31Z;range_open;SELL;;2025-08-12-msg10212;10212;0.9;3349
2025-08-12T11:02:34Z;range_close;;;2025-08-12-msg10212;10225;0.95;
2025-08-12T12:31:47Z;range_open;SELL;;2025-08-12-msg10228;10228;0.9;3351
2025-08-12T12:39:26Z;range_close;;;2025-08-12-msg10228;10251;0.95;
2025-08-12T12:49:51Z;range_open;SELL;;2025-08-12-msg10252;10252;0.9;3357
2025-08-12T12:53:32Z;range_close;;;2025-08-12-msg10252;10267;0.95;
2025-08-13T07:02:06Z;range_open;SELL;;2025-08-13-msg10274;10274;0.9;3356
2025-08-13T07:44:31Z;range_close;;;2025-08-13-msg10274;10279;0.95;
2025-08-13T08:17:53Z;range_open;BUY;;2025-08-13-msg10281;10281;0.9;3355
2025-08-13T08:37:24Z;range_close;;;2025-08-13-msg10281;10289;0.95;
2025-08-13T08:46:34Z;range_open;SELL;;2025-08-13-msg10291;10291;0.9;3363
2025-08-13T09:00:48Z;range_close;;;2025-08-13-msg10291;10298;0.95;
2025-08-13T09:17:48Z;range_open;SELL;;2025-08-13-msg10300;10300;0.9;3360
2025-08-13T11:10:41Z;range_close;;;2025-08-13-msg10300;10303;0.95;
2025-08-13T11:23:52Z;range_open;BUY;;2025-08-13-msg10307;10307;0.9;3360
2025-08-13T12:01:43Z;range_close;;;2025-08-13-msg10307;10317;0.95;
2025-08-13T13:02:27Z;range_open;BUY;;2025-08-13-msg10319;10319;0.9;3356
2025-08-13T13:31:04Z;range_close;;;2025-08-13-msg10319;10331;0.95;
2025-08-14T07:02:07Z;range_open;SELL;;2025-08-14-msg10337;10337;0.9;3365
2025-08-14T07:25:28Z;range_close;;;2025-08-14-msg10337;10349;0.95;
2025-08-14T07:37:18Z;range_open;BUY;;2025-08-14-msg10353;10353;0.9;3358
2025-08-14T09:09:23Z;range_close;;;2025-08-14-msg10353;10357;0.95;
2025-08-14T09:40:27Z;range_open;SELL;;2025-08-14-msg10361;10361;0.9;3355
2025-08-14T10:41:27Z;range_close;;;2025-08-14-msg10361;10367;0.95;
2025-08-14T10:43:08Z;range_open;SELL;;2025-08-14-msg10369;10369;0.9;3355
2025-08-14T10:48:59Z;range_close;;;2025-08-14-msg10369;10374;0.95;
2025-08-14T12:31:37Z;range_open;BUY;;2025-08-14-msg10376;10376;0.9;3346
2025-08-14T12:35:31Z;range_close;;;2025-08-14-msg10376;10384;0.95;
2025-08-14T14:08:04Z;range_open;BUY;;2025-08-14-msg10389;10389;0.9;3336
2025-08-14T14:15:09Z;range_close;;;2025-08-14-msg10389;10395;0.95;
2025-08-15T08:10:46Z;range_open;BUY;;2025-08-15-msg10400;10400;0.9;3343
2025-08-15T09:21:14Z;range_close;;;2025-08-15-msg10400;10403;0.95;
2025-08-15T10:08:15Z;range_open;BUY;;2025-08-15-msg10406;10406;0.9;3339
2025-08-15T11:14:25Z;range_close;;;2025-08-15-msg10406;10412;0.95;
2025-08-15T11:34:11Z;range_open;SELL;;2025-08-15-msg10414;10414;0.9;3342
2025-08-15T12:07:31Z;range_close;;;2025-08-15-msg10414;10417;0.95;
2025-08-15T12:19:35Z;range_open;BUY;;2025-08-15-msg10419;10419;0.9;3338
2025-08-15T12:27:57Z;range_close;;;2025-08-15-msg10419;10421;0.95;
2025-08-15T12:41:43Z;range_open;SELL;;2025-08-15-msg10422;10422;0.9;3342
2025-08-15T13:06:49Z;range_close;;;2025-08-15-msg10422;10426;0.95;
2025-08-18T07:06:56Z;range_open;BUY;;2025-08-18-msg10433;10433;0.9;3352
2025-08-18T07:23:55Z;range_close;;;2025-08-18-msg10433;10441;0.95;
2025-08-18T07:54:22Z;range_open;BUY;;2025-08-18-msg10444;10444;0.9;3347
2025-08-18T09:16:11Z;range_close;;;2025-08-18-msg10444;10458;0.95;
2025-08-18T09:41:58Z;range_open;SELL;;2025-08-18-msg10461;10461;0.9;3349
2025-08-18T11:01:10Z;range_close;;;2025-08-18-msg10461;10472;0.95;
2025-08-18T11:47:58Z;range_open;BUY;;2025-08-18-msg10474;10474;0.9;3346
2025-08-18T12:21:37Z;range_close;;;2025-08-18-msg10474;10480;0.95;
2025-08-18T12:59:32Z;range_open;BUY;;2025-08-18-msg10482;10482;0.9;3344
2025-08-18T13:24:30Z;range_close;;;2025-08-18-msg10482;10486;0.95;
2025-08-18T13:40:39Z;range_open;BUY;;2025-08-18-msg10488;10488;0.9;3338
2025-08-18T13:43:36Z;range_close;;;2025-08-18-msg10488;10494;0.95;
2025-08-18T13:59:57Z;range_open;BUY;;2025-08-18-msg10496;10496;0.9;3336
2025-08-18T14:04:36Z;range_close;;;2025-08-18-msg10496;10498;0.95;
2025-08-19T07:53:49Z;range_open;SELL;;2025-08-19-msg10504;10504;0.9;3340
2025-08-19T09:46:28Z;range_close;;;2025-08-19-msg10504;10512;0.95;
2025-08-19T10:05:28Z;range_open;SELL;;2025-08-19-msg10514;10514;0.9;3341
2025-08-19T11:29:05Z;range_close;;;2025-08-19-msg10514;10517;0.95;
2025-08-19T11:45:28Z;range_open;BUY;;2025-08-19-msg10519;10519;0.9;3341
2025-08-19T13:41:07Z;range_close;;;2025-08-19-msg10519;10523;0.95;
2025-08-19T14:50:07Z;range_open;BUY;;2025-08-19-msg10525;10525;0.9;3323
2025-08-19T15:07:24Z;range_close;;;2025-08-19-msg10525;10533;0.95;
2025-08-20T07:10:24Z;range_open;SELL;;2025-08-20-msg10540;10540;0.9;3325
2025-08-20T08:25:11Z;range_close;;;2025-08-20-msg10540;10553;0.95;
2025-08-20T08:32:53Z;range_open;BUY;;2025-08-20-msg10556;10556;0.9;3321
2025-08-20T08:52:00Z;range_close;;;2025-08-20-msg10556;10562;0.95;
2025-08-20T09:55:36Z;range_open;SELL;;2025-08-20-msg10565;10565;0.9;3327
2025-08-20T10:29:39Z;range_close;;;2025-08-20-msg10565;10574;0.95;
2025-08-20T10:33:00Z;range_open;SELL;;2025-08-20-msg10576;10576;0.9;3327
2025-08-20T15:29:04Z;range_close;;;2025-08-20-msg10576;10581;0.95;
2025-08-21T07:10:59Z;range_open;SELL;;2025-08-21-msg10589;10589;0.9;3337
2025-08-21T10:34:00Z;range_close;;;2025-08-21-msg10589;10593;0.95;
2025-08-21T10:38:50Z;range_open;BUY;;2025-08-21-msg10595;10595;0.9;3335
2025-08-21T11:26:10Z;range_close;;;2025-08-21-msg10595;10597;0.95;
2025-08-21T12:04:37Z;range_open;SELL;;2025-08-21-msg10601;10601;0.9;3338
2025-08-21T12:25:10Z;range_close;;;2025-08-21-msg10601;10603;0.95;
2025-08-21T13:21:28Z;range_open;SELL;;2025-08-21-msg10605;10605;0.9;3345
2025-08-21T13:27:21Z;range_close;;;2025-08-21-msg10605;10607;0.95;
2025-08-21T14:38:58Z;range_open;SELL;;2025-08-21-msg10609;10609;0.9;3348
2025-08-21T14:42:32Z;range_close;;;2025-08-21-msg10609;10616;0.95;
2025-08-22T07:31:15Z;range_open;BUY;;2025-08-22-msg10621;10621;0.9;3330
2025-08-22T08:27:33Z;range_close;;;2025-08-22-msg10621;10624;0.95;
2025-08-22T11:53:06Z;range_open;BUY;;2025-08-22-msg10627;10627;0.9;3328
2025-08-22T12:18:54Z;range_close;;;2025-08-22-msg10627;10630;0.95;
2025-08-22T12:29:52Z;range_open;BUY;;2025-08-22-msg10632;10632;0.9;3325
2025-08-22T12:48:47Z;range_close;;;2025-08-22-msg10632;10636;0.95;
2025-08-22T14:05:33Z;range_open;SELL;;2025-08-22-msg10638;10638;0.9;3352
2025-08-22T17:54:02Z;range_close;;;2025-08-22-msg10638;10644;0.95;
2025-08-25T07:34:04Z;range_open;SELL;;2025-08-25-msg10660;10660;0.9;3369
2025-08-25T08:05:44Z;range_close;;;2025-08-25-msg10660;10670;0.95;
2025-08-25T09:20:19Z;range_open;BUY;;2025-08-25-msg10672;10672;0.9;3362
2025-08-25T09:51:02Z;range_close;;;2025-08-25-msg10672;10681;0.95;
2025-08-25T10:45:45Z;range_open;SELL;;2025-08-25-msg10683;10683;0.9;3367
2025-08-25T12:30:47Z;range_close;;;2025-08-25-msg10683;10687;0.95;
2025-08-25T13:04:01Z;range_open;BUY;;2025-08-25-msg10690;10690;0.9;3364
2025-08-25T13:31:49Z;range_close;;;2025-08-25-msg10690;10698;0.95;
2025-08-26T07:21:29Z;range_open;BUY;;2025-08-26-msg10709;10709;0.9;3368
2025-08-26T07:33:53Z;range_close;;;2025-08-26-msg10709;10721;0.95;
2025-08-26T07:41:57Z;range_open;SELL;;2025-08-26-msg10723;10723;0.9;3377
2025-08-26T09:00:22Z;range_close;;;2025-08-26-msg10723;10736;0.95;
2025-08-26T09:34:03Z;range_open;BUY;;2025-08-26-msg10740;10740;0.9;3372
2025-08-26T10:03:46Z;range_close;;;2025-08-26-msg10740;10748;0.95;
2025-08-26T10:40:45Z;range_open;BUY;;2025-08-26-msg10750;10750;0.9;3367
2025-08-26T10:45:30Z;range_close;;;2025-08-26-msg10750;10756;0.95;
2025-08-26T11:37:19Z;range_open;SELL;;2025-08-26-msg10758;10758;0.9;3378
2025-08-26T12:39:15Z;range_close;;;2025-08-26-msg10758;10767;0.95;
2025-08-27T07:10:56Z;range_open;BUY;;2025-08-27-msg10774;10774;0.9;3375
2025-08-27T07:48:18Z;range_close;;;2025-08-27-msg10774;10784;0.95;
2025-08-27T08:08:13Z;range_open;SELL;;2025-08-27-msg10786;10786;0.9;3383
2025-08-27T08:21:37Z;range_close;;;2025-08-27-msg10786;10792;0.95;
2025-08-27T10:03:40Z;range_open;BUY;;2025-08-27-msg10794;10794;0.9;3377
2025-08-27T12:18:55Z;range_close;;;2025-08-27-msg10794;10802;0.95;
2025-08-27T12:33:35Z;range_open;SELL;;2025-08-27-msg10804;10804;0.9;3382
2025-08-27T12:43:30Z;range_close;;;2025-08-27-msg10804;10810;0.95;
2025-08-27T12:47:33Z;range_open;SELL;;2025-08-27-msg10812;10812;0.9;3382
2025-08-27T13:27:35Z;range_close;;;2025-08-27-msg10812;10816;0.95;
2025-08-28T07:01:37Z;range_open;SELL;;2025-08-28-msg10826;10826;0.9;3396
2025-08-28T08:00:46Z;range_close;;;2025-08-28-msg10826;10832;0.95;
2025-08-28T08:33:50Z;range_open;SELL;;2025-08-28-msg10834;10834;0.9;3397
2025-08-28T10:02:18Z;range_close;;;2025-08-28-msg10834;10836;0.95;
2025-08-28T11:22:09Z;range_open;SELL;;2025-08-28-msg10838;10838;0.9;3400
2025-08-28T12:31:48Z;range_close;;;2025-08-28-msg10838;10840;0.95;
2025-08-28T12:54:52Z;range_open;BUY;;2025-08-28-msg10844;10844;0.9;3398
2025-08-28T13:11:48Z;range_close;;;2025-08-28-msg10844;10848;0.95;
2025-08-29T07:06:20Z;range_open;SELL;;2025-08-29-msg10852;10852;0.9;3411
2025-08-29T07:29:12Z;range_close;;;2025-08-29-msg10852;10859;0.95;
2025-08-29T07:55:16Z;range_open;SELL;;2025-08-29-msg10861;10861;0.9;3412
2025-08-29T08:55:08Z;range_close;;;2025-08-29-msg10861;10866;0.95;
2025-08-29T09:41:59Z;range_open;BUY;;2025-08-29-msg10868;10868;0.9;3408
2025-08-29T11:33:04Z;range_close;;;2025-08-29-msg10868;10872;0.95;
2025-08-29T13:12:09Z;range_open;SELL;;2025-08-29-msg10874;10874;0.9;3417
2025-08-29T17:50:29Z;range_close;;;2025-08-29-msg10874;10878;0.95;
2025-09-01T07:29:28Z;range_open;BUY;;2025-09-01-msg10891;10891;0.9;3471
2025-09-01T08:02:02Z;range_close;;;2025-09-01-msg10891;10907;0.95;
2025-09-01T09:55:59Z;range_open;BUY;;2025-09-01-msg10911;10911;0.9;3467
2025-09-01T10:15:19Z;range_close;;;2025-09-01-msg10911;10929;0.95;
